productId,productNumber,sameProductDifferentSizes,productNameBold,productNameThin,productNumberShort,assortment,customerOrderSupplySource,customCategoryTitle,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,assortmentText,vintage,grapes,isNewVintage,country,originLevel2,originLevel1,originLevel3,originLevel4,originLevel5,brandOrigin,bottleCode,bottleText,packagingTypeCode,packagingLevel1,volume,parcelFillFactor,seal,vatCode,recycleFee,priceExclVat,priceInclVat,priceInclVatExclRecycleFee,priorPrice,comparisonPrice,originalSellStartDate,productLaunchDate,sellStartTime,producerName,producerDescription,production,cultivationArea,harvest,soil,supplierName,isSupplierTemporaryNotAvailable,isSupplierNotAvailable,backInStockAtSupplier,isDiscontinued,isTemporaryOutOfStock,isCompletelyOutOfStock,isOutOfStockAtDepot,restrictedParcelQuantity,isDefaultProduct,isRegionalRestricted,isNewInAssortment,isWebLaunch,isLimitedEdition,isHidden,isSearchable,isInAnyStoreSearchAssortment,isStoreOrderApplicable,isHomeOrderApplicable,isAgentOrderApplicable,usage,alcoholPercentage,tastingDate,tasteSymbols,tasteClockGroup,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockCasque,tasteClockSmokiness,color,taste,aroma,rawMaterial,sugarContent,sugarContentGramPer100ml,additives,storage,preservable,isManufacturingCountry,isOrganic,isLightWeightBottle,isGlutenFree,isEthical,ethicalLabel,isKosher,isNaturalWine,isVeganFriendly,isInSelectedAssortment,isClimateSmartPackaging,isSustainableChoice,isDepotDelivered,availableNumberOfStores,additionalInformation,didYouKnowInformation,images,productNutritionHeaders,ingredients,allergens,tasteClocks,isDKI,supplyChainRestrictedParcelQuantity,supplyChainRestrictedParcelQuantityThreshold,navigationItems
25245276,3783914,[],AKiA Brygghus,Ulitarian,37839,TSLS,depot_transit,"Öl, Imperial porter och stout",Öl,Porter & Stout,Imperial porter och stout,,Lokalt & Småskaligt,,,False,Sverige,Kungsbacka kommun,Hallands län,,,,,Burk,Burk,CNG,Burk,440,0.5,,1,1,40.24,50.3,49.3,,112.05,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,AKiA Brygghus,,,,,,Alafors Kvarnen i Anneberg Brygghus AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 12-14°C som sällskapsdryck eller till rätter av mörkt kött.,9.5,2022-05-10T00:00:00,Sällskapsdryck;Lamm;Nöt;Vilt;,Måttlig beska,,,5,,8,,7,1,,Brunsvart färg.,"Nyanserad, maltig, något rostad smak med sötma, inslag av kavring, choklad, kaffe, gräddkola och vanilj.","Nyanserad, maltig, något rostad doft, inslag av kavring, choklad, kaffe, gräddkola och vanilj.","Kornmalt, havre och vete.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245276/25245276', 'fileType': None, 'size': None}]",[],,"Kornmalt, Havre","[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockSweetness', 'value': 7}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Porter & Stout', 'friendlyURL': 'ol/porter-stout'}, {'text': 'Imperial porter och stout', 'friendlyURL': 'ol/porter-stout/imperial-porter-och-stout'}]"
25245389,3784315,[],Bearded Rabbit,Åttonde Mars 2022 - Is there stout on Mars,37843,TSLS,depot_transit,"Öl, Imperial porter och stout",Öl,Porter & Stout,Imperial porter och stout,,Lokalt & Småskaligt,,,False,Sverige,Göteborgs stad,Västra Götalands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,38.4,48,47,,142.42,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Bearded Rabbit Brewery,,,,,,Bearded Rabbit Brewery AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 12-14°C som sällskapsdryck eller till chokladdesserter.,11.5,2022-05-06T00:00:00,Sällskapsdryck;Dessert;,Tydlig beska,,,8,,8,,7,1,,Brunsvart färg.,"Nyanserad, maltig smak med sötma, inslag av kavring, kaffe, knäck, mörk choklad, russin, nötter och lakritsfudge.","Nyanserad, maltig doft med inslag av kavring, kaffe, mörk choklad, russin, nötter och pomerans.","Kornmalt, vetemalt och humle.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,9, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245389/25245389', 'fileType': None, 'size': None}]",[],,"Kornmalt, Vetemalt","[{'key': 'TasteClockBitter', 'value': 8}, {'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockSweetness', 'value': 7}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Porter & Stout', 'friendlyURL': 'ol/porter-stout'}, {'text': 'Imperial porter och stout', 'friendlyURL': 'ol/porter-stout/imperial-porter-och-stout'}]"
25245390,3784415,[],Två Feta Grisar,Piña Côlada,37844,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Göteborgs stad,Västra Götalands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,24.4,30.5,29.5,,89.39,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Två Feta Grisar,,,,,,Två Feta Grisar AB,False,True,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,5.6,2022-05-05T00:00:00,Sällskapsdryck;Fågel;Fläsk;,Måttlig beska,,,5,,5,,2,1,,"Oklar, gul färg.","Fruktig smak med inslag av ananas, färska örter, citrus och ljust bröd.","Fruktig doft med inslag av ananas, citrus, färska örter och ljust bröd.","Kornmalt, havremalt, humle och ananas.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,False,1, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245390/25245390', 'fileType': None, 'size': None}]",[],,"kornmalt, havremalt","[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
25245401,3784615,[],Munklägrets Microbrasserie,Nectar,37846,TSLS,depot_transit,"Öl, Ale, Bière de garde",Öl,Ale,Biere de garde,,Lokalt & Småskaligt,,,False,Sverige,Eskilstuna kommun,Södermanlands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,22.32,27.9,26.9,,81.52,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Munklägrets Microbrasserie,,,,,,Eskilstuna Ölkultur AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött, gärna med kryddstarka inslag.",6,2022-05-10T00:00:00,Sällskapsdryck;Fisk;Fågel;Kryddstarkt;,Måttlig beska,,,4,,5,,3,1,,"Ljus, något oklar, gul färg.","Maltig, något kryddig smak med liten sötma, inslag av vetebröd, citrus, banan, honung och kryddnejlika.","Maltig, kryddig doft med inslag av vetebröd, citrus, honung, banan och kryddnejlika.","Kornmalt, honung och humle.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,6, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245401/25245401', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 4}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 3}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Biere de garde', 'friendlyURL': 'ol/ale/biere-de-garde'}]"
25245842,3785214,[],Hop Notch,Grape Diem Grapefruit IPA,37852,TSLS,depot_transit,"Öl, Ale, India pale ale (IPA)",Öl,Ale,India pale ale (IPA),,Lokalt & Småskaligt,,,False,Sverige,Vaxholm kommun,Stockholms län,,,,,Burk,Burk,CNG,Burk,440,0.5,,1,1,36.72,45.9,44.9,,102.05,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Hop Notch Brewing,,,,,,Great Brands AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fisk eller ljust kött.",5.8,2022-05-03T00:00:00,Sällskapsdryck;Grönsaker;Fisk;Fläsk;,Tydlig beska,,,7,,6,,1,1,,"Oklar, gulbrun färg.","Mycket fruktig smak med tydlig beska, inslag av grapefrukt, passionsfrukt, citronmeliss, mango och apelsinskal.","Mycket fruktig doft med inslag av grapefrukt, passionsfrukt, färska örter, mango och apelsin.","Kornmalt, grapefrukt, apelsinskal och humle av sorten idaho-7.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,10, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245842/25245842', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'India pale ale (IPA)', 'friendlyURL': 'ol/ale/india-pale-ale-ipa'}]"
25245852,3785303,[],Brewing Költur,Motueka Lager,37853,TSLS,depot_transit,"Öl, Ljus lager, Internationell stil",Öl,Ljus lager,Internationell stil,,Lokalt & Småskaligt,,,False,Sverige,Södertälje kommun,Stockholms län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,Kronkapsyl,1,0,20.72,25.9,25.9,,78.49,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Brewing Költur,,,,,,Brewing Költur AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött.,5.4,2022-05-05T00:00:00,Sällskapsdryck;Fisk;Fläsk;Fågel;,Måttlig beska,,,4,,5,,1,1,,"Något oklar, brungul färg.","Maltig smak med inslag av knäckebröd, aprikos, örter och mandarin.","Maltig doft med inslag av knäckebröd, aprikos, örter och mandarin.",Kornmalt och humle.,,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,10, ,,[],[],,"Kornmalt,","[{'key': 'TasteClockBitter', 'value': 4}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ljus lager', 'friendlyURL': 'ol/ljus-lager'}, {'text': 'Internationell stil', 'friendlyURL': 'ol/ljus-lager/internationell-stil'}]"
25245873,3785403,[],Brewing Költur,Promising Outlook,37854,TSLS,depot_transit,"Öl, Ale, Amerikansk pale ale (APA)",Öl,Ale,Amerikansk pale ale (APA),,Lokalt & Småskaligt,,,False,Sverige,Södertälje kommun,Stockholms län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,25.52,31.9,31.9,,96.67,2022-06-09T00:00:00,2022-06-09T00:00:00,10:00:00,Brewing Költur,,,,,,Brewing Költur AB,False,False,,False,False,False,False,,True,True,False,False,False,False,True,True,False,False,False,"Serveras vid 10-12°C som sällskapsdryck, eller till rätter av ljust kött.",5.2,2022-05-06T00:00:00,Sällskapsdryck;Fågel;Fläsk;,Måttlig beska,,,6,,4,,2,1,,Ljusbrun färg.,"Fruktig smak med inslag av grapefrukt, örter, ananas och ljust bröd.","Fruktig doft med inslag av ananas, grapefrukt, örter och ljust bröd.","Kornmalt, vete, laktos och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,10, ,,[],[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Amerikansk pale ale (APA)', 'friendlyURL': 'ol/ale/amerikansk-pale-ale-apa'}]"
25245878,3785503,[],Torsbo,IPA,37855,TSLS,depot_transit,"Öl, Ale, India pale ale (IPA)",Öl,Ale,India pale ale (IPA),,Lokalt & Småskaligt,,,False,Sverige,Ulricehamns kommun,Västra Götalands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,Kronkapsyl,1,0,26,32.5,32.5,,98.49,2022-07-04T00:00:00,2022-07-04T00:00:00,10:00:00,Torsbo 5.2,,,,,,Torsbo 5.2 AB,False,False,,False,False,False,True,,True,True,False,False,False,False,True,True,False,False,False,"Serveras vid 8-10°C som sällskapsdryck, till smakrika vegetariska rätter eller till rätter av fläsk-, lamm- eller nötkött.",5.2,2022-04-29T00:00:00,Fläsk;Nöt;Grönsaker;Sällskapsdryck;,Måttlig beska,,,6,,6,,2,1,,"Oklar, brungul färg.","Fruktig smak med inslag av aprikosmarmelad, fruktkaka, mango, ljus sirap, kryddor och pomerans.","Fruktig doft med inslag av aprikosmarmelad, fruktkaka, mango, kryddor och apelsin.","Vetemalt, kornmalt och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,False,2, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245878/25245878', 'fileType': None, 'size': None}]",[],,"Kornmalt, Vetemalt","[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'India pale ale (IPA)', 'friendlyURL': 'ol/ale/india-pale-ale-ipa'}]"
25245881,3785615,[],Uppsala Brygghus,Amaroca IPA,37856,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Uppsala kommun,Uppsala län,,,,,Burk,Burk,CNG,Burk,330,0.5,Burklock 360,1,1,24.72,30.9,29.9,,90.61,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Uppsala Brygghus,,,,,,Uppsala Brygghus AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,6,2022-05-05T00:00:00,Lamm;Nöt;Sällskapsdryck;,Tydlig beska,,,7,,7,,2,1,,"Oklar, gulbrun färg.","Fruktig smak med tydlig beska, inslag av passionsfrukt, mango, tallbarr, honung och grapefrukt.","Fruktig doft med inslag av passionsfrukt, ananas, rosmarin, honung och apelsin.","Kornmalt, vete, havre och humle.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,7, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245881/25245881', 'fileType': None, 'size': None}]",[],,"Kornmalt, vete, havre","[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
25245884,3785715,[],Svartbergets Fjällbryggeri,Saison 5th,37857,TSLS,depot_transit,"Öl, Ale, Saison",Öl,Ale,Saison,,Lokalt & Småskaligt,,,False,Sverige,Åre kommun,Jämtlands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,20,25,24,,72.73,2022-08-01T00:00:00,2022-08-01T00:00:00,10:00:00,Åreskutans Bryggeri,,,,,,Åreskutans Bryggeri AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,5.5,2022-05-10T00:00:00,Sällskapsdryck;Fågel;Fläsk;,Måttlig beska,,,4,,4,,2,1,,"Ljus, gul färg.","Maltig, kryddig smak med inslag av ljust bröd, honung, banan, kryddnejlika och citrus.","Maltig, något kryddig doft med inslag av ljust bröd, honung, banan, kryddnejlika och citrus.",Kornmalt och vetemalt.,,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,8, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245884/25245884', 'fileType': None, 'size': None}]",[],,"kornmalt, vetemalt","[{'key': 'TasteClockBitter', 'value': 4}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Saison', 'friendlyURL': 'ol/ale/saison'}]"
25245887,3785803,[],En Aleigen Brewery,Saison,37858,TSLS,depot_transit,"Öl, Ale, Saison",Öl,Ale,Saison,,Lokalt & Småskaligt,2022,,False,Sverige,Kungälvs kommun,Västra Götalands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,25.44,31.8,31.8,,96.36,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,En Aleigen Brewery,,,,,,En Aleigen Brewery,False,False,,False,False,False,False,,True,True,False,False,False,False,True,True,False,False,False,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fisk eller skaldjur.",5.2,2022-05-10T00:00:00,Fisk;Grönsaker;Skaldjur;Sällskapsdryck;,Måttlig beska,,,4,,5,,2,1,,"Något oklar, gul färg.","Fruktig, något kryddig smak med inslag av citron, banan, vetebröd och honung.","Fruktig, något kryddig doft med inslag av citron, banan, vetebröd och honung.","Kornmalt, vetemalt, rågmalt och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,6, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245887/25245887', 'fileType': None, 'size': None}]",[],,"kornmalt, vetemalt, rågmalt","[{'key': 'TasteClockBitter', 'value': 4}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Saison', 'friendlyURL': 'ol/ale/saison'}]"
25245897,3785915,[],Billdale,Bon Appetit,37859,TSLS,depot_transit,"Öl, Ale, Amber ale",Öl,Ale,Amber ale,,Lokalt & Småskaligt,2022,,False,Sverige,Göteborgs stad,Västra Götalands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,24.4,30.5,29.5,,89.39,2022-07-04T00:00:00,2022-07-04T00:00:00,10:00:00,Billdale,,,,,,Billdale & Co AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 10-12°C till rätter av lamm- eller nötkött eller som sällskapsdryck.,5.6,2022-05-10T00:00:00,Sällskapsdryck;Lamm;Nöt;,Tydlig beska,,,7,,7,,2,1,,Brunröd färg.,"Maltig, något fruktig smak med tydlig beska, inslag av knäckebröd, aprikosmarmelad, smörkola och pomerans.","Maltig doft med inslag av sirapslimpa, aprikos, smörkola och apelsinskal.","Kornmalt, vete och havre.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,8, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245897/25245897', 'fileType': None, 'size': None}]",[],,"Kornmalt, vete, havre","[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Amber ale', 'friendlyURL': 'ol/ale/amber-ale'}]"
25245914,3786003,[],Lövnäs Bryggeri,New Mörkö,37860,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Södertälje kommun,Stockholms län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,23.92,29.9,29.9,,90.61,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Lövnäs Bryggeri,,,,,,JAGA Solutions AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, till smakrika vegetariska rätter eller till rätter av ljust kött.",6.5,2022-05-10T00:00:00,Fågel;Fläsk;Grönsaker;Sällskapsdryck;,Måttlig beska,,,6,,7,,3,1,,"Oklar, brungul färg.","Fruktig smak med liten sötma, inslag av apelsin, ananas, mörkt knäckebröd och örter.","Fruktig doft med inslag av apelsin, ananas, knäckebröd och örter.","Havre, vetemalt och kornmalt.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,3, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25245914/25245914', 'fileType': None, 'size': None}]",[],,"Kornmalt, Vetemalt, Havre","[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 3}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
25364835,3786815,[],Barkarby Brewing,In Between,37868,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Järfälla kommun,Stockholms län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,29.52,36.9,35.9,,108.79,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Barkarby Brewing,,,,,,Andreas Svanberg,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk-, lamm- eller nötkött.",7,2022-04-29T00:00:00,Sällskapsdryck;Fläsk;Lamm;Nöt;,Måttlig beska,,,6,,7,,2,1,,"Oklar, mörk, gul färg.","Mycket fruktig smak med inslag av mango, sockerkaka, ananas och apelsin.","Mycket fruktig doft med inslag av mango, sockerkaka, ananas och apelsin.","Kornmalt, vetemalt och havremalt.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,1, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25364835/25364835', 'fileType': None, 'size': None}]",[],,"Kornmalt, Havremalt, Vetemalt","[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
25364874,3786503,[],Åre Bryggcompagni,Roar Rauch Helles,37865,TSLS,depot_transit,"Öl, annan öl, Rököl",Öl,Annan öl,Rököl,,Lokalt & Småskaligt,,,False,Sverige,Åre kommun,Jämtlands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,28.32,35.4,35.4,,107.27,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Åre Bryggcompagni,,,,,,ÅBC Åredalens BryggCompagni AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk-, lamm- och nötkött.",5.2,2022-05-06T00:00:00,Sällskapsdryck;Fläsk;Lamm;Nöt;,Måttlig beska,,,5,,5,,1,1,,Ljusgul färg.,"Maltig, rökig smak med inslag av knäckebröd, charkuterier, torkade örter, halm och citrus.","Maltig, rökig doft med inslag av knäckebröd, charkuterier, citrus, torkade örter och halm.","Kornmalt, vetemalt och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25364874/25364874', 'fileType': None, 'size': None}]",[],,"Kornmalt, vetemalt","[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Annan öl', 'friendlyURL': 'ol/annan-ol'}, {'text': 'Rököl', 'friendlyURL': 'ol/annan-ol/rokol'}]"
25364877,3786603,[],Åre Bryggcompagni,Bière de Rosé,37866,TSLS,depot_transit,"Öl, Övrig syrlig öl",Öl,Syrlig öl,Övrig syrlig öl,,Lokalt & Småskaligt,,,False,Sverige,Åre kommun,Jämtlands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,29.6,37,37,,112.12,2022-07-04T00:00:00,2022-07-04T00:00:00,10:00:00,Åre Bryggcompagni,,,,,,ÅBC Åredalens BryggCompagni AB,False,True,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 6-8°C som aperitif eller sällskapsdryck.

",4.5,2022-06-01T00:00:00,Sällskapsdryck;Aperitif;,Liten beska,,,2,,4,,1,1,,Rödblå färg.,"Bärig, syrlig smak med inslag av hallon, blåbär, smultron och ljust bröd.","Bärig doft med inslag av hallon, blåbär, smultron och ljust bröd.",Korn- och vetemalt.,,,,,,True,False,False,False,False,,False,False,False,True,False,False,False,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25364877/25364877', 'fileType': None, 'size': None}]",[],,"Kornmalt, vetemalt","[{'key': 'TasteClockBitter', 'value': 2}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Syrlig öl', 'friendlyURL': 'ol/syrlig-ol'}, {'text': 'Övrig syrlig öl', 'friendlyURL': 'ol/syrlig-ol/ovrig-syrlig-ol'}]"
25365004,3786915,[],Television Brewing,Amour Double IPA,37869,TSLS,depot_transit,"Öl, Ale, Imperial/Dubbel IPA",Öl,Ale,Imperial/Dubbel IPA,,Lokalt & Småskaligt,,,False,Sverige,Stockholms stad,Stockholms län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,25.92,32.4,31.4,,95.15,2022-06-07T00:00:00,2022-06-07T00:00:00,10:00:00,Television Brewing Co,,,,,,Nordisk Drama & Dokumentär AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",8.2,2022-05-10T00:00:00,Sällskapsdryck;Lamm;Nöt;,Tydlig beska,,,7,,8,,3,1,,"Oklar, gul färg.","Humlearomatisk smak med tydlig beska och liten sötma, inslag av ananas, grapefrukt, sockerkaka, tallbarr och citron.","Humlearomatisk doft med inslag av ananas, grapefrukt, sockerkaka, tallbarr och citron.","Korn-, havre- och vetemalt.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/25365004/25365004', 'fileType': None, 'size': None}]",[],,"Kornmalt, Havremalt, Vetemalt","[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockSweetness', 'value': 3}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Imperial/Dubbel IPA', 'friendlyURL': 'ol/ale/imperial-dubbel-ipa'}]"
