productId,productNumber,sameProductDifferentSizes,productNameBold,productNameThin,productNumberShort,assortment,customerOrderSupplySource,customCategoryTitle,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,assortmentText,vintage,grapes,isNewVintage,country,originLevel2,originLevel1,originLevel3,originLevel4,originLevel5,brandOrigin,bottleCode,bottleText,packagingTypeCode,packagingLevel1,volume,parcelFillFactor,seal,vatCode,recycleFee,priceExclVat,priceInclVat,priceInclVatExclRecycleFee,priorPrice,comparisonPrice,originalSellStartDate,productLaunchDate,sellStartTime,producerName,producerDescription,production,cultivationArea,harvest,soil,supplierName,isSupplierTemporaryNotAvailable,isSupplierNotAvailable,backInStockAtSupplier,isDiscontinued,isTemporaryOutOfStock,isCompletelyOutOfStock,isOutOfStockAtDepot,restrictedParcelQuantity,isDefaultProduct,isRegionalRestricted,isNewInAssortment,isWebLaunch,isLimitedEdition,isHidden,isSearchable,isInAnyStoreSearchAssortment,isStoreOrderApplicable,isHomeOrderApplicable,isAgentOrderApplicable,usage,alcoholPercentage,tastingDate,tasteSymbols,tasteClockGroup,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockCasque,tasteClockSmokiness,color,taste,aroma,rawMaterial,sugarContent,sugarContentGramPer100ml,additives,storage,preservable,isManufacturingCountry,isOrganic,isLightWeightBottle,isGlutenFree,isEthical,ethicalLabel,isKosher,isNaturalWine,isVeganFriendly,isInSelectedAssortment,isClimateSmartPackaging,isSustainableChoice,isDepotDelivered,availableNumberOfStores,additionalInformation,didYouKnowInformation,images,productNutritionHeaders,ingredients,allergens,tasteClocks,isDKI,supplyChainRestrictedParcelQuantity,supplyChainRestrictedParcelQuantityThreshold,navigationItems
24298218,3383202,[],ELSA,Fredholms och Flyinge vingård,33832,TSLS,depot_transit,"Vitt vin, Friskt & Fruktigt",Vin,Vitt vin,Friskt & Fruktigt,,Lokalt & Småskaligt,2021,Solaris,False,Sverige,Hässleholms kommun,Skåne län,,,,,Halvliter,Flaska,BO,Flaska,500,1,,1,0,231.2,289,289,299,578,2022-11-07T00:00:00,2022-11-07T00:00:00,10:00:00,Fredholms Vingård,,,,,,Fredholms Vin,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C till rätter av fisk eller skaldjur, eller till sallader.",13,2022-10-06T00:00:00,Fisk;Skaldjur;Grönsaker;,,,,,10,5,,1,4,,Ljusgul färg.,"Fruktig, mycket frisk smak med inslag av fat, gröna äpplen, päron, örter, krusbär, persika, mandel och lime.","Fruktig doft med inslag av fat, päron, persika, örter, mandel, honung och lime.",Solaris.,<3,"<0,3",,,,False,False,False,False,False,,False,False,False,True,False,False,True,3, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24298218/24298218', 'fileType': None, 'size': None}]",[],,sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Friskt & Fruktigt', 'friendlyURL': 'vin/vitt-vin/friskt-fruktigt'}]"
24298447,629301,[],Moonlight Manor,Chenin Blanc Sauvignon Blanc,6293,FS,depot_supplier,"Vitt vin, Friskt & Fruktigt",Vin,Vitt vin,Friskt & Fruktigt,,Fast sortiment,2022,,False,Sydafrika,,Western Cape,,,,,Helbutelj,Lättare glasflaska,BO_DLVF,Flaska,750,1,Skruvkapsyl,1,0,75.2,94,94,,125.33,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,Overhex Wines International,"Overhex Wines International grundades 2006. Vinmakare är Ben Snyman. Egendomen är Fairtrade-certifierad. Certifieringen innebär att produktionen av vinet skett på ett hållbart sätt, både vad gäller rättvisa arbetsförhållanden och miljö.",Jäsning vid låg temperatur på rostfria ståltankar.,"Western Cape är ett samlingsnamn för flera vinområden runt Kapstaden. Druvorna till detta vin kommer från två olika odlingar i Western Cape; Sauvignon Blanc
och Chenin Blanc-druvorna odlades i Swartland och Viognier odlades i Breede River Valley.",Druvorna skördades maskinellt.,,Giertz Vinimport AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C till rätter av fisk eller skaldjur, eller till sallader.",12.5,2022-07-12T00:00:00,Fisk;Skaldjur;Grönsaker;,,,,,10,4,,1,1,,Ljusgul färg.,"Fruktig, aromatisk, mycket frisk smak med inslag av päron, svartvinbärsblad, passionsfrukt, vit persika och lime.","Fruktig, aromatisk doft med inslag av vit persika, svartvinbärsblad, päron, kiwi och krusbär.","70% chenin blanc, 20% sauvignon blanc, 10% viognier",<3,"<0,3",,,,False,False,True,False,True,Fairtrade,False,False,False,True,False,True,True,447,Producenten uppger att denna produkt är veganvänlig.,"Chenin blanc är den mest planterade druvsorten i Sydafrika och upptar närmare 19 procent av odlingsarealen om drygt 100 000 hektar. Därmed har landet världens största odlingsareal av chenin blanc, ungefär dubbelt så mycket som Frankrike, som är dess ursprungsland.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24298447/24298447', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Friskt & Fruktigt', 'friendlyURL': 'vin/vitt-vin/friskt-fruktigt'}]"
2430076,7057601,[],Clotilde Davenne,Crémant de Bourgogne Rosé,70576,BS,supplier,"Mousserande vin, Rosé",Vin,Mousserande vin,Rosé,,Ordervaror,,,False,Frankrike,Crémant de Bourgogne,Bourgogne,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Champagnekork-natur,1,0,156,195,195,,260,2017-05-11T00:00:00,2017-05-11T00:00:00,10:00:00,Clotilde Davenne,,,,,,Terrific Wines AB,False,False,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som aperitif eller till rätter av fisk eller kyckling, eller till sallader.",12.5,2020-08-12T00:00:00,Fisk;Fågel;Aperitif;Grönsaker;,,,,,10,4,,1,1,,Orangerosa färg.,"Bärig, mycket frisk smak med inslag av smultron, hallon, kex, blodapelsin och persika.","Bärig doft med inslag av smultron, hallon, kex, blodapelsin och persika.",,<3,"<0,3",,,,False,False,False,False,False,,False,False,False,False,False,False,False,2, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/2430076/2430076', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Rosé', 'friendlyURL': 'vin/mousserande-vin/rose'}]"
2430077,7238701,[],Lynx,Black Label Petite Sirah,72387,FS,depot_supplier,"Rött vin, Fruktigt & Smakrikt",Vin,Rött vin,Fruktigt & Smakrikt,,Fast sortiment,2020,Petite sirah,False,USA,,Kalifornien,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Skruvkapsyl,1,0,95.2,119,119,,158.67,2017-05-15T00:00:00,2017-05-15T00:00:00,10:00:00,House of Big Wines,House of Big Wines är ett samarbete mellan den svenska dryckesimportören The Wine Team och lokala vinproducenter.,,Kalifornien ligger på USAs västkust. Här tillverkas cirka 90 procent av allt vin i USA.,,,The Wine Team Global AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 16-18°C till grillade rätter av lamm- eller nötkött.,13.5,2021-10-11T00:00:00,Lamm;Nöt;,,,,,9,9,8,,8,,"Mörk, blålila färg.","Generöst fruktig smak med fatkaraktär och liten sötma, inslag av björnbär, mörka körsbär, vanilj, blåbär, viol, svartpeppar och kakao.","Mycket fruktig doft med fatkaraktär, inslag av björnbär, blåbär, viol, mörka körsbär, svartpeppar och vanilj.",Petite sirah.,9,0.9,,,,False,False,False,False,False,,False,False,False,True,False,False,True,326, ,"Petite sirah odlas framförallt i Kalifornien. Namnet används där för flera olika druvor, syrah, peloursin och durif.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/2430077/2430077', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Fruktigt & Smakrikt', 'friendlyURL': 'vin/rott-vin/fruktigt-smakrikt'}]"
24304683,248401,"[{'productNumber': '248402', 'volume': 375, 'bottleText': 'Flaska'}]",Pouilly-Fuissé,Les Vieux Murs,2484,FS,depot_supplier,"Vitt vin, Fylligt & Smakrikt",Vin,Vitt vin,Fylligt & Smakrikt,,Fast sortiment,2020,Chardonnay,False,Frankrike,Mâconnais,Bourgogne,Pouilly-Fuissé,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,207.2,259,259,,345.33,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,Maison Jean Loron,Maison Jean Loron producerar vin i Beaujolais samt i Mâconnais.,Druvorna pressades följt av alkoholjäsning samt full malolaktisk jäsning.,Pouilly-Fuissé är beläget sydost om staden Mâcon i södra Bourgogne. Druvorna till detta vin kommer från byarna Fuissé och Solutré. Vinrankorna är 30 år gamla.,,Lera och kalksten.,Vintedge AB,False,False,,False,False,False,False,,False,False,False,False,False,False,True,True,True,True,True,Serveras vid 10-12°C till smakrika rätter av fisk eller till rätter av ljust kött.,13,2022-06-30T00:00:00,Fisk;Fågel;Fläsk;,,,,,10,7,,1,8,,Ljusgul färg.,"Fruktig, nyanserad, mycket frisk smak med rostad fatkaraktär, inslag av gula äpplen, mineral, kardemumma, brynt smör, vanilj och citron.","Fruktig, nyanserad doft med rostad fatkaraktär, inslag av gula äpplen, mineral, brynt smör, kardemumma, nötter och grillad citron.",Chardonnay.,<3,"<0,3",,"30 procent av vinet har lagrats nio till tio månader på ekfat varav en tredjedel var nya, en tredjedel ett år gamla och den sista tredjedelen var två år gamla. Den resterande delen av vinet lagrades tillsammans med sin jästfällning på rostfria ståltankar.",,False,False,False,False,False,,False,False,False,True,False,False,True,45, ,"Druvsorten chardonnay är mycket populär bland vinodlare över hela världen. Den är enkel att odla, anpassar sig lätt till olika klimat, är utmärkt att blanda med andra druvor. Chardonnay har därför blivit en av de vanligaste druvorna för att tillverka torra, vita viner. Druvan lämpar sig också väldigt bra för ekfatslagring, vilket är något man tagit fasta på i Bourgogne.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24304683/24304683', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,6,24,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Fylligt & Smakrikt', 'friendlyURL': 'vin/vitt-vin/fylligt-smakrikt'}]"
24304688,248402,"[{'productNumber': '248401', 'volume': 750, 'bottleText': 'Flaska'}]",Pouilly-Fuissé,Les Vieux Murs,2484,FS,depot_supplier,"Vitt vin, Fylligt & Smakrikt",Vin,Vitt vin,Fylligt & Smakrikt,,Fast sortiment,2020,Chardonnay,False,Frankrike,Mâconnais,Bourgogne,Pouilly-Fuissé,,,,Halvbutelj,Flaska,BO,Flaska,375,1,,1,0,111.2,139,139,,370.67,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,Maison Jean Loron,Maison Jean Loron producerar vin i Beaujolais samt i Mâconnais.,Druvorna pressades följt av alkoholjäsning samt full malolaktisk jäsning.,Pouilly-Fuissé är beläget sydost om staden Mâcon i södra Bourgogne. Druvorna till detta vin kommer från byarna Fuissé och Solutré. Vinrankorna är 30 år gamla.,,Lera och kalksten.,Vintedge AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 10-12°C till smakrika rätter av fisk eller till rätter av ljust kött.,13,2022-06-30T00:00:00,Fisk;Fågel;Fläsk;,,,,,10,7,,1,8,,Ljusgul färg.,"Fruktig, nyanserad, mycket frisk smak med rostad fatkaraktär, inslag av gula äpplen, mineral, kardemumma, brynt smör, vanilj och citron.","Fruktig, nyanserad doft med rostad fatkaraktär, inslag av gula äpplen, mineral, brynt smör, kardemumma, nötter och grillad citron.",Chardonnay.,<3,"<0,3",,"30 procent av vinet har lagrats nio till tio månader på ekfat varav en tredjedel var nya, en tredjedel ett år gamla och den sista tredjedelen var två år gamla. Den resterande delen av vinet lagrades tillsammans med sin jästfällning på rostfria ståltankar.",,False,False,False,False,False,,False,False,False,True,False,False,True,46, ,"Druvsorten chardonnay är mycket populär bland vinodlare över hela världen. Den är enkel att odla, anpassar sig lätt till olika klimat, är utmärkt att blanda med andra druvor. Chardonnay har därför blivit en av de vanligaste druvorna för att tillverka torra, vita viner. Druvan lämpar sig också väldigt bra för ekfatslagring, vilket är något man tagit fasta på i Bourgogne.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24304688/24304688', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Fylligt & Smakrikt', 'friendlyURL': 'vin/vitt-vin/fylligt-smakrikt'}]"
24304694,248901,"[{'productNumber': '248902', 'volume': 375, 'bottleText': 'Flaska'}]",Franschhoek Cellar Reserve,Chardonnay,2489,BS,supplier,"Vitt vin, Fylligt & Smakrikt",Vin,Vitt vin,Fylligt & Smakrikt,,Ordervaror,2019,Chardonnay,False,Sydafrika,Coastal Region,Western Cape,Franschhoek,,,,Helbutelj,Flaska,BO,Flaska,750,1,Skruvkapsyl,1,0,127.2,159,159,,212,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,DGB,,,,,,Domaine Wines Sweden AB,False,False,,False,False,False,True,,False,False,False,False,False,False,True,True,True,True,True,"Serveras vid 10-12°C till smakrika rätter av fisk, till ljust kött eller till rätter av lamm.",13.5,2020-08-17T00:00:00,Fågel;Fläsk;Fisk;Lamm;,,,,,10,7,,1,8,,"Ljus, gul färg.","Fruktig, nyanserad smak med fatkaraktär, inslag av gula äpplen, mineral, nektarin, kardemumma, smör och apelsin.","Fruktig, nyanserad doft med fatkaraktär, inslag av gula äpplen, ananas, mineral, physalis och apelsin.",Chardonnay.,,,,,,False,False,False,False,False,,False,False,False,False,False,False,False,1, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24304694/24304694', 'fileType': None, 'size': None}]",[],,SULFITER,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Fylligt & Smakrikt', 'friendlyURL': 'vin/vitt-vin/fylligt-smakrikt'}]"
24304705,248902,"[{'productNumber': '248901', 'volume': 750, 'bottleText': 'Flaska'}]",Franschhoek Cellar Reserve,Chardonnay,2489,FS,depot,"Vitt vin, Fylligt & Smakrikt",Vin,Vitt vin,Fylligt & Smakrikt,,Fast sortiment,2019,Chardonnay,False,Sydafrika,Coastal Region,Western Cape,Franschhoek,,,,Halvbutelj,Flaska,BO,Flaska,375,1,Skruvkapsyl,1,0,63.2,79,79,,210.67,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,DGB,Franschhoek Cellar startade som ett kooperativ 1945. Idag är företaget privatägt och ingår i DGBs portfölj. Vinmakare är JD Rossouw.,,"Franschhoek.är ett mindre område i Coastal Region. Coastal Region är ett större område som omfattar flera mindre distrikt kring Kapstaden. Förutom Franschhoek ingår bland annat Durbanville, Stellenbosch och Darling.",,,Domaine Wines Sweden AB,False,True,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 10-12°C till smakrika rätter av fisk, till ljust kött eller till rätter av lamm.",13.5,2020-08-17T00:00:00,Fågel;Fläsk;Fisk;Lamm;,,,,,10,7,,1,8,,"Ljus, gul färg.","Fruktig, nyanserad smak med fatkaraktär, inslag av gula äpplen, mineral, nektarin, kardemumma, smör och apelsin.","Fruktig, nyanserad doft med fatkaraktär, inslag av gula äpplen, ananas, mineral, physalis och apelsin.",Chardonnay.,<3,"<0,3",,Vinet har lagrats på ekfat.,,False,False,False,False,False,,False,False,False,True,False,False,False,1, ,"Druvsorten chardonnay är mycket populär bland vinodlare över hela världen. Den är enkel att odla, anpassar sig lätt till olika klimat, är utmärkt att blanda med andra druvor och passar bra för ekfatslagring. Chardonnay har därför blivit en av de vanligaste druvorna för att tillverka torra, vita viner.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24304705/24304705', 'fileType': None, 'size': None}]",[],,SULFITER,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Fylligt & Smakrikt', 'friendlyURL': 'vin/vitt-vin/fylligt-smakrikt'}]"
24304749,248502,[],Banyuls Rimage,Mise Précoce,2485,BS,supplier,Övrigt starkvin,Vin,Starkvin,Övrigt starkvin,,Ordervaror,2017,Grenache,False,Frankrike,Banyuls,Languedoc-Roussillon,,,,,Halvliter,Flaska,BO,Flaska,500,1,,1,0,159.2,199,199,,398,2019-09-02T00:00:00,2019-09-02T00:00:00,10:00:00,Cave De l'Abbé Rous,,,,,,Theis Vine AB,False,False,,False,False,False,True,12,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 14-16°C till choklad- eller bärdesserter.,16,2019-07-22T00:00:00,Dessert;,,,,,,9,,10,4,,"Tät, mörk, blåröd färg.","Fruktig, kryddig, mycket söt smak med inslag av fat, björnbär, plommon, lakrits, örter, kakao, pomerans och lavendel.","Kryddig doft med inslag av fat, björnbär, plommon, lakrits, örter, choklad och lavendel.",Grenache.,,,,,Kan lagras.,False,False,False,False,False,,False,False,False,False,False,False,False,16, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24304749/24304749', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 10}, {'key': 'TasteClockBody', 'value': 9}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Starkvin', 'friendlyURL': 'vin/starkvin'}, {'text': 'Övrigt starkvin', 'friendlyURL': 'vin/starkvin/ovrigt-starkvin'}]"
243239,224201,[],Colle Reale,Cerasuolo Rosé,2242,FS,depot_supplier,"Rosévin, Fruktigt & Smakrikt",Vin,Rosévin,Fruktigt & Smakrikt,,Fast sortiment,2021,Montepulciano,False,Italien,Montepulciano d'Abruzzo,Abruzzerna,,,,,Helbutelj,Lättare glasflaska,BO_DLVF,Flaska,750,1,Skruvkapsyl,1,0,79.2,99,99,,132,2007-04-02T00:00:00,2007-04-02T00:00:00,10:00:00,Passione Natura,Passione Natura grundades 2014. Företaget fokuserar på att framställa skräddarsydda ekologiska viner.,Druvorna pressades och fick därefter jäsa vid låg temperatur i rostfria ståltankar. Efter avslutad jäsning vilade vinet två månad på tank innan buteljering.,Den centralitalienska regionen Abruzzos vinodlingar breder ut sig runt kuststaden Pescara vid Adriatiska havet.,,,The WineAgency Sweden AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C till fiskrätter, sallader eller till kyckling, eller som sällskapsdryck.",12.5,2022-03-15T00:00:00,Buffémat;Fisk;Fågel;Grönsaker;,,,,,9,4,,1,1,,"Ljus, orangerosa färg.","Fruktig smak med inslag av persika, örter, körsbär, jordgubbar och blodapelsin.","Fruktig doft med inslag av persika, jordgubbar, örter, granatäpplen och blodapelsin.",Montepulciano.,6,0.6,,,,False,True,True,False,False,,False,False,False,True,False,False,True,101,Producenten uppger att denna artikel är veganvänlig.,"Den blå druvsorten montepulciano upptar cirka 30 000 hektar i Italien. Merparten av odlingarna återfinns i regionerna Abruzzerna och Marche, men den odlas även i Molise och Apulien. Montepulciano är också namnet på en stad i Toscana.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/243239/243239', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rosévin', 'friendlyURL': 'vin/rosevin'}, {'text': 'Fruktigt & Smakrikt', 'friendlyURL': 'vin/rosevin/fruktigt-smakrikt'}]"
243476,2233508,"[{'productNumber': '2233501', 'volume': 750, 'bottleText': 'PET-flaska'}]",Candidato Ecologico,Tempranillo,22335,BS,supplier,"Rött vin, Fruktigt & Smakrikt",Vin,Rött vin,Fruktigt & Smakrikt,,Ordervaror,2021,Tempranillo,False,Spanien,VdlT Castilla,Kastilien-La Mancha,,,,,BiB,Box,BBG,Box,3000,2,Tappkran knapp,1,0,159.2,199,199,,66.33,2006-12-29T00:00:00,2006-12-29T00:00:00,10:00:00,Cosecheros y Criadores,,,,,,Arvid Nordquist Vin och Sprithandel,False,False,,False,False,False,False,,False,False,False,False,False,False,True,True,True,True,True,Serveras vid cirka 16°C till vegetariska rätter eller till rätter av ljust kött.,13,2022-08-22T00:00:00,Fågel;Fläsk;Grönsaker;,,,,,9,6,6,,4,,"Mörk, blåröd färg.","Fruktig smak med inslag av fat, körsbär, plommon, lakrits, skogshallon och örter.","Fruktig doft med inslag av fat, körsbär, lakrits, plommon, skogshallon och örter.",Tempranillo.,<3,"<0,3",,,,False,True,False,False,False,,False,False,False,False,True,False,False,77,Producenten uppger att detta är veganvänligt.,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/243476/243476', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockRoughness', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Fruktigt & Smakrikt', 'friendlyURL': 'vin/rott-vin/fruktigt-smakrikt'}]"
24354448,7853301,[],Denis Frèzier,Trois Crus Brut,78533,BS,supplier,Torr champagne,Vin,Mousserande vin,Torrt vitt,,Ordervaror,,,False,Frankrike,,Champagne,,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,264.8,331,331,,441.33,2019-06-05T00:00:00,2019-06-05T00:00:00,10:00:00,Champagne Denis Frézier,,,,,,Råda Bubbel AB,False,False,,False,False,False,True,,True,True,False,False,False,False,True,False,True,False,False,"Serveras vid 8-10°C som aperitif eller till rätter av fågel, fisk eller skaldjur",12,2020-01-13T00:00:00,Aperitif;Fisk;Fågel;Skaldjur;,,,,,10,6,,1,1,,"Ljus, gul färg.","Nyanserad, mycket frisk smak med inslag av gula äpplen, rostat bröd, mineral, grapefrukt och nougat.","Nyanserad doft med inslag av gula äpplen, rostat bröd, mineral, citrus och nougat.",Pinot meunier och chardonnay.,7,0.7,,,,False,False,False,False,False,,False,False,False,False,False,False,False,0, ,,[],[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Torrt vitt', 'friendlyURL': 'vin/mousserande-vin/torrt-vitt'}]"
24354754,9587001,[],Ried Steinsetz Grüner Veltliner,Schloss Gobelsburg,95870,TSV,depot_transit,"Vitt vin, Friskt & Fruktigt",Vin,Vitt vin,Friskt & Fruktigt,,Tillfälligt sortiment,2021,Grüner veltliner,False,Österrike,Kamptal,Niederösterreich,,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,164,205,205,,273.33,2019-12-06T00:00:00,2022-09-30T00:00:00,10:00:00,Schloss Gobelsburg,"Schloss Gobelsburg har producerat vin sedan 1171. Firman förfogar idag över 35 hektar vingårdar kring Langenlois. Vinmakare är Michael Moosbrugger, som även driver egendomen sedan 1996.",,"Distriktet Kamptal ligger i regionen Niederösterreich, drygt fem mil nordväst om Wien. Druvorna till detta vin kommer från vingården Gobelsburger Steinsetz. Vinrankorna är uppbundna enligt guyot och är 25 år gamla.",Druvorna skördades för hand.,Löss och grus.,Prime Wine Sweden AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C till vegetariska rätter, till rätter av fisk eller kyckling, eller till inte alltför kraftiga rätter av fläskkött.",13,2022-08-31T00:00:00,Fisk;Fågel;Fläsk;Grönsaker;,,,,,9,5,,1,1,,Ljusgul färg med grön nyans.,"Nyanserad, mycket fruktig smak med inslag av päron, vitpeppar, honungsmelon, färska örter, nektarin och lime.","Nyanserad, mycket fruktig doft med inslag av päron, vitpeppar, vit persika, äppelblommor och lime.",Grüner veltliner.,,,,"Vinet har lagrats på stora österrikiska ekfat, från Manhartsberg, om 25 hektoliter.",,False,False,False,False,False,,False,False,False,True,False,False,True,71, ,Grüner veltliner är Österrikes mest odlade druva och upptar cirka en tredjedel av landets odlingsareal.,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24354754/24354754', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Vitt vin', 'friendlyURL': 'vin/vitt-vin'}, {'text': 'Friskt & Fruktigt', 'friendlyURL': 'vin/vitt-vin/friskt-fruktigt'}]"
